,0,Accident_ID
661,Minor_Damage_And_Injuries,3247
662,Significant_Damage_And_Serious_Injuries,3252
663,Minor_Damage_And_Injuries,3259
664,Highly_Fatal_And_Damaging,3262
665,Highly_Fatal_And_Damaging,3264
666,Significant_Damage_And_Serious_Injuries,3275
667,Significant_Damage_And_Fatalities,3280
668,Highly_Fatal_And_Damaging,3282
669,Significant_Damage_And_Fatalities,3289
670,Significant_Damage_And_Serious_Injuries,3294
671,Significant_Damage_And_Fatalities,3297
672,Significant_Damage_And_Serious_Injuries,3299
673,Significant_Damage_And_Serious_Injuries,3302
674,Significant_Damage_And_Fatalities,3308
675,Significant_Damage_And_Serious_Injuries,3311
676,Minor_Damage_And_Injuries,3315
677,Minor_Damage_And_Injuries,3317
678,Significant_Damage_And_Fatalities,3319
679,Highly_Fatal_And_Damaging,3326
680,Significant_Damage_And_Serious_Injuries,3330
681,Minor_Damage_And_Injuries,3331
682,Minor_Damage_And_Injuries,3333
683,Minor_Damage_And_Injuries,3337
684,Minor_Damage_And_Injuries,3344
685,Minor_Damage_And_Injuries,3359
686,Highly_Fatal_And_Damaging,3369
687,Significant_Damage_And_Fatalities,3372
688,Minor_Damage_And_Injuries,3373
689,Minor_Damage_And_Injuries,3374
690,Significant_Damage_And_Serious_Injuries,3384
691,Significant_Damage_And_Serious_Injuries,3385
692,Significant_Damage_And_Fatalities,3395
693,Minor_Damage_And_Injuries,3399
694,Significant_Damage_And_Fatalities,3401
695,Significant_Damage_And_Serious_Injuries,3406
696,Significant_Damage_And_Fatalities,3410
697,Minor_Damage_And_Injuries,3420
698,Minor_Damage_And_Injuries,3422
699,Significant_Damage_And_Serious_Injuries,3428
700,Highly_Fatal_And_Damaging,3431
701,Significant_Damage_And_Serious_Injuries,3434
702,Significant_Damage_And_Serious_Injuries,3436
703,Significant_Damage_And_Serious_Injuries,3440
704,Significant_Damage_And_Fatalities,3443
705,Significant_Damage_And_Serious_Injuries,3451
706,Significant_Damage_And_Fatalities,3454
707,Significant_Damage_And_Serious_Injuries,3455
708,Significant_Damage_And_Serious_Injuries,3456
709,Significant_Damage_And_Serious_Injuries,3462
710,Highly_Fatal_And_Damaging,3463
711,Minor_Damage_And_Injuries,3464
712,Minor_Damage_And_Injuries,3470
713,Significant_Damage_And_Serious_Injuries,3477
714,Minor_Damage_And_Injuries,3485
715,Minor_Damage_And_Injuries,3486
716,Significant_Damage_And_Serious_Injuries,3489
717,Significant_Damage_And_Serious_Injuries,3490
718,Minor_Damage_And_Injuries,3501
719,Significant_Damage_And_Fatalities,3503
720,Significant_Damage_And_Fatalities,3510
721,Highly_Fatal_And_Damaging,3517
722,Highly_Fatal_And_Damaging,3518
723,Highly_Fatal_And_Damaging,3525
724,Minor_Damage_And_Injuries,3526
725,Significant_Damage_And_Fatalities,3530
726,Minor_Damage_And_Injuries,3532
727,Minor_Damage_And_Injuries,3546
728,Significant_Damage_And_Serious_Injuries,3548
729,Significant_Damage_And_Serious_Injuries,3568
730,Minor_Damage_And_Injuries,3571
731,Significant_Damage_And_Fatalities,3573
732,Highly_Fatal_And_Damaging,3577
733,Minor_Damage_And_Injuries,3587
734,Minor_Damage_And_Injuries,3596
735,Significant_Damage_And_Serious_Injuries,3604
736,Significant_Damage_And_Serious_Injuries,3606
737,Significant_Damage_And_Fatalities,3613
738,Significant_Damage_And_Fatalities,3620
739,Minor_Damage_And_Injuries,3632
740,Minor_Damage_And_Injuries,3638
741,Significant_Damage_And_Serious_Injuries,3640
742,Significant_Damage_And_Fatalities,3643
743,Significant_Damage_And_Serious_Injuries,3644
744,Highly_Fatal_And_Damaging,3645
745,Highly_Fatal_And_Damaging,3648
746,Highly_Fatal_And_Damaging,3657
747,Significant_Damage_And_Serious_Injuries,3665
748,Minor_Damage_And_Injuries,3670
749,Significant_Damage_And_Serious_Injuries,3674
750,Highly_Fatal_And_Damaging,3686
751,Highly_Fatal_And_Damaging,3687
752,Minor_Damage_And_Injuries,3692
753,Highly_Fatal_And_Damaging,3694
754,Significant_Damage_And_Fatalities,3698
755,Significant_Damage_And_Fatalities,3701
756,Highly_Fatal_And_Damaging,3725
757,Significant_Damage_And_Serious_Injuries,3728
758,Minor_Damage_And_Injuries,3729
759,Significant_Damage_And_Serious_Injuries,3733
760,Significant_Damage_And_Serious_Injuries,3743
761,Significant_Damage_And_Fatalities,3746
762,Significant_Damage_And_Serious_Injuries,3747
763,Significant_Damage_And_Serious_Injuries,3748
764,Minor_Damage_And_Injuries,3749
765,Highly_Fatal_And_Damaging,3752
766,Minor_Damage_And_Injuries,3760
767,Highly_Fatal_And_Damaging,3761
768,Highly_Fatal_And_Damaging,3762
769,Highly_Fatal_And_Damaging,3765
770,Significant_Damage_And_Fatalities,3767
771,Minor_Damage_And_Injuries,3775
772,Significant_Damage_And_Serious_Injuries,3780
773,Significant_Damage_And_Serious_Injuries,3790
774,Highly_Fatal_And_Damaging,3794
775,Highly_Fatal_And_Damaging,3795
776,Highly_Fatal_And_Damaging,3806
777,Significant_Damage_And_Serious_Injuries,3807
778,Minor_Damage_And_Injuries,3809
779,Minor_Damage_And_Injuries,3810
780,Minor_Damage_And_Injuries,3811
781,Significant_Damage_And_Serious_Injuries,3812
782,Minor_Damage_And_Injuries,3818
783,Highly_Fatal_And_Damaging,3820
784,Highly_Fatal_And_Damaging,3821
785,Minor_Damage_And_Injuries,3827
786,Significant_Damage_And_Serious_Injuries,3835
787,Significant_Damage_And_Serious_Injuries,3836
788,Significant_Damage_And_Serious_Injuries,3839
789,Significant_Damage_And_Fatalities,3841
790,Highly_Fatal_And_Damaging,3842
791,Significant_Damage_And_Fatalities,3845
792,Significant_Damage_And_Serious_Injuries,3854
793,Significant_Damage_And_Serious_Injuries,3855
794,Highly_Fatal_And_Damaging,3856
795,Significant_Damage_And_Serious_Injuries,3863
796,Minor_Damage_And_Injuries,3865
797,Highly_Fatal_And_Damaging,3878
798,Minor_Damage_And_Injuries,3887
799,Significant_Damage_And_Fatalities,3888
800,Highly_Fatal_And_Damaging,3889
801,Minor_Damage_And_Injuries,3892
802,Significant_Damage_And_Serious_Injuries,3897
803,Significant_Damage_And_Serious_Injuries,3911
804,Significant_Damage_And_Fatalities,3912
805,Significant_Damage_And_Fatalities,3914
806,Minor_Damage_And_Injuries,3928
807,Highly_Fatal_And_Damaging,3929
808,Minor_Damage_And_Injuries,3933
809,Significant_Damage_And_Serious_Injuries,3941
810,Minor_Damage_And_Injuries,3943
811,Minor_Damage_And_Injuries,3954
812,Minor_Damage_And_Injuries,3960
813,Highly_Fatal_And_Damaging,3962
814,Highly_Fatal_And_Damaging,3965
815,Significant_Damage_And_Serious_Injuries,3967
816,Significant_Damage_And_Serious_Injuries,3968
817,Highly_Fatal_And_Damaging,3980
818,Highly_Fatal_And_Damaging,3987
819,Highly_Fatal_And_Damaging,3989
820,Highly_Fatal_And_Damaging,3990
821,Highly_Fatal_And_Damaging,3997
822,Significant_Damage_And_Serious_Injuries,4000
823,Highly_Fatal_And_Damaging,4002
824,Highly_Fatal_And_Damaging,4006
825,Highly_Fatal_And_Damaging,4007
826,Significant_Damage_And_Serious_Injuries,4019
827,Highly_Fatal_And_Damaging,4024
828,Minor_Damage_And_Injuries,4026
829,Highly_Fatal_And_Damaging,4027
830,Highly_Fatal_And_Damaging,4032
831,Minor_Damage_And_Injuries,4039
832,Significant_Damage_And_Serious_Injuries,4040
833,Highly_Fatal_And_Damaging,4047
834,Highly_Fatal_And_Damaging,4048
835,Significant_Damage_And_Serious_Injuries,4049
836,Minor_Damage_And_Injuries,4050
837,Significant_Damage_And_Serious_Injuries,4061
838,Minor_Damage_And_Injuries,4062
839,Significant_Damage_And_Serious_Injuries,4063
840,Highly_Fatal_And_Damaging,4070
841,Minor_Damage_And_Injuries,4090
842,Minor_Damage_And_Injuries,4094
843,Highly_Fatal_And_Damaging,4098
844,Minor_Damage_And_Injuries,4099
845,Significant_Damage_And_Serious_Injuries,4100
846,Significant_Damage_And_Serious_Injuries,4108
847,Significant_Damage_And_Serious_Injuries,4120
848,Highly_Fatal_And_Damaging,4129
849,Highly_Fatal_And_Damaging,4133
850,Highly_Fatal_And_Damaging,4134
851,Significant_Damage_And_Serious_Injuries,4136
852,Highly_Fatal_And_Damaging,4139
853,Highly_Fatal_And_Damaging,4148
854,Minor_Damage_And_Injuries,4152
855,Significant_Damage_And_Serious_Injuries,4153
856,Highly_Fatal_And_Damaging,4157
857,Highly_Fatal_And_Damaging,4162
858,Minor_Damage_And_Injuries,4169
859,Highly_Fatal_And_Damaging,4176
860,Significant_Damage_And_Serious_Injuries,4181
861,Significant_Damage_And_Fatalities,4189
862,Significant_Damage_And_Fatalities,4192
863,Significant_Damage_And_Fatalities,4198
864,Significant_Damage_And_Fatalities,4207
865,Significant_Damage_And_Serious_Injuries,4208
866,Highly_Fatal_And_Damaging,4211
867,Minor_Damage_And_Injuries,4218
868,Highly_Fatal_And_Damaging,4223
869,Highly_Fatal_And_Damaging,4232
870,Significant_Damage_And_Serious_Injuries,4234
871,Highly_Fatal_And_Damaging,4246
872,Significant_Damage_And_Fatalities,4253
873,Highly_Fatal_And_Damaging,4254
874,Minor_Damage_And_Injuries,4255
875,Significant_Damage_And_Fatalities,4260
876,Minor_Damage_And_Injuries,4267
877,Highly_Fatal_And_Damaging,4274
878,Highly_Fatal_And_Damaging,4275
879,Highly_Fatal_And_Damaging,4278
880,Highly_Fatal_And_Damaging,4281
881,Minor_Damage_And_Injuries,4293
882,Highly_Fatal_And_Damaging,4294
883,Significant_Damage_And_Serious_Injuries,4300
884,Significant_Damage_And_Fatalities,4307
885,Significant_Damage_And_Serious_Injuries,4310
886,Significant_Damage_And_Serious_Injuries,4311
887,Significant_Damage_And_Serious_Injuries,4315
888,Minor_Damage_And_Injuries,4330
889,Highly_Fatal_And_Damaging,4333
890,Minor_Damage_And_Injuries,4340
891,Significant_Damage_And_Fatalities,4352
892,Significant_Damage_And_Fatalities,4360
893,Highly_Fatal_And_Damaging,4365
894,Significant_Damage_And_Serious_Injuries,4367
895,Highly_Fatal_And_Damaging,4376
896,Significant_Damage_And_Fatalities,4378
897,Significant_Damage_And_Serious_Injuries,4385
898,Highly_Fatal_And_Damaging,4405
899,Highly_Fatal_And_Damaging,4413
900,Significant_Damage_And_Fatalities,4414
901,Minor_Damage_And_Injuries,4426
902,Significant_Damage_And_Fatalities,4430
903,Minor_Damage_And_Injuries,4431
904,Minor_Damage_And_Injuries,4438
905,Minor_Damage_And_Injuries,4439
906,Significant_Damage_And_Serious_Injuries,4441
907,Minor_Damage_And_Injuries,4443
908,Significant_Damage_And_Serious_Injuries,4449
909,Minor_Damage_And_Injuries,4453
910,Highly_Fatal_And_Damaging,4456
911,Minor_Damage_And_Injuries,4457
912,Minor_Damage_And_Injuries,4459
913,Significant_Damage_And_Serious_Injuries,4461
914,Significant_Damage_And_Serious_Injuries,4464
915,Significant_Damage_And_Serious_Injuries,4468
916,Highly_Fatal_And_Damaging,4476
917,Minor_Damage_And_Injuries,4480
918,Significant_Damage_And_Serious_Injuries,4482
919,Significant_Damage_And_Fatalities,4491
920,Significant_Damage_And_Serious_Injuries,4493
921,Minor_Damage_And_Injuries,4494
922,Significant_Damage_And_Fatalities,4495
923,Significant_Damage_And_Serious_Injuries,4496
924,Significant_Damage_And_Serious_Injuries,4503
925,Highly_Fatal_And_Damaging,4505
926,Highly_Fatal_And_Damaging,4506
927,Highly_Fatal_And_Damaging,4512
928,Minor_Damage_And_Injuries,4516
929,Highly_Fatal_And_Damaging,4518
930,Significant_Damage_And_Serious_Injuries,4521
931,Highly_Fatal_And_Damaging,4522
932,Minor_Damage_And_Injuries,4529
933,Minor_Damage_And_Injuries,4530
934,Minor_Damage_And_Injuries,4536
935,Minor_Damage_And_Injuries,4539
936,Significant_Damage_And_Serious_Injuries,4543
937,Significant_Damage_And_Fatalities,4546
938,Minor_Damage_And_Injuries,4547
939,Significant_Damage_And_Serious_Injuries,4550
940,Highly_Fatal_And_Damaging,4564
941,Minor_Damage_And_Injuries,4571
942,Significant_Damage_And_Fatalities,4583
943,Highly_Fatal_And_Damaging,4592
944,Significant_Damage_And_Serious_Injuries,4594
945,Significant_Damage_And_Serious_Injuries,4597
946,Minor_Damage_And_Injuries,4598
947,Significant_Damage_And_Serious_Injuries,4614
948,Significant_Damage_And_Serious_Injuries,4617
949,Minor_Damage_And_Injuries,4621
950,Significant_Damage_And_Serious_Injuries,4630
951,Significant_Damage_And_Fatalities,4634
952,Highly_Fatal_And_Damaging,4638
953,Significant_Damage_And_Fatalities,4639
954,Highly_Fatal_And_Damaging,4645
955,Minor_Damage_And_Injuries,4650
956,Highly_Fatal_And_Damaging,4651
957,Highly_Fatal_And_Damaging,4654
958,Significant_Damage_And_Fatalities,4656
959,Highly_Fatal_And_Damaging,4660
960,Significant_Damage_And_Fatalities,4665
961,Highly_Fatal_And_Damaging,4670
962,Highly_Fatal_And_Damaging,4671
963,Highly_Fatal_And_Damaging,4679
964,Significant_Damage_And_Fatalities,4682
965,Minor_Damage_And_Injuries,4684
966,Minor_Damage_And_Injuries,4688
967,Highly_Fatal_And_Damaging,4693
968,Significant_Damage_And_Fatalities,4712
969,Significant_Damage_And_Serious_Injuries,4714
970,Highly_Fatal_And_Damaging,4721
971,Highly_Fatal_And_Damaging,4722
972,Minor_Damage_And_Injuries,4724
973,Minor_Damage_And_Injuries,4726
974,Significant_Damage_And_Fatalities,4728
975,Minor_Damage_And_Injuries,4730
976,Significant_Damage_And_Fatalities,4735
977,Significant_Damage_And_Serious_Injuries,4741
978,Significant_Damage_And_Fatalities,4742
979,Minor_Damage_And_Injuries,4744
980,Highly_Fatal_And_Damaging,4746
981,Minor_Damage_And_Injuries,4757
982,Highly_Fatal_And_Damaging,4761
983,Highly_Fatal_And_Damaging,4770
984,Significant_Damage_And_Fatalities,4772
985,Significant_Damage_And_Serious_Injuries,4773
986,Highly_Fatal_And_Damaging,4780
987,Highly_Fatal_And_Damaging,4783
988,Highly_Fatal_And_Damaging,4785
989,Highly_Fatal_And_Damaging,4786
990,Significant_Damage_And_Serious_Injuries,4787
991,Highly_Fatal_And_Damaging,4793
992,Highly_Fatal_And_Damaging,4794
993,Minor_Damage_And_Injuries,4808
994,Significant_Damage_And_Fatalities,4811
995,Significant_Damage_And_Fatalities,4831
996,Significant_Damage_And_Serious_Injuries,4832
997,Highly_Fatal_And_Damaging,4836
998,Significant_Damage_And_Serious_Injuries,4839
999,Significant_Damage_And_Serious_Injuries,4842
1000,Minor_Damage_And_Injuries,4846
1001,Significant_Damage_And_Fatalities,4855
1002,Minor_Damage_And_Injuries,4856
1003,Minor_Damage_And_Injuries,4859
1004,Significant_Damage_And_Serious_Injuries,4862
1005,Highly_Fatal_And_Damaging,4869
1006,Highly_Fatal_And_Damaging,4877
1007,Significant_Damage_And_Serious_Injuries,4878
1008,Significant_Damage_And_Serious_Injuries,4887
1009,Minor_Damage_And_Injuries,4892
1010,Highly_Fatal_And_Damaging,4913
1011,Highly_Fatal_And_Damaging,4914
1012,Highly_Fatal_And_Damaging,4926
1013,Highly_Fatal_And_Damaging,4940
1014,Minor_Damage_And_Injuries,4944
1015,Significant_Damage_And_Serious_Injuries,4959
1016,Significant_Damage_And_Serious_Injuries,4966
1017,Minor_Damage_And_Injuries,4972
1018,Highly_Fatal_And_Damaging,4978
1019,Significant_Damage_And_Serious_Injuries,4981
1020,Highly_Fatal_And_Damaging,4985
1021,Significant_Damage_And_Serious_Injuries,4992
1022,Significant_Damage_And_Fatalities,4998
1023,Highly_Fatal_And_Damaging,5000
1024,Highly_Fatal_And_Damaging,5001
1025,Significant_Damage_And_Serious_Injuries,5004
1026,Highly_Fatal_And_Damaging,5005
1027,Minor_Damage_And_Injuries,5016
1028,Significant_Damage_And_Serious_Injuries,5020
1029,Minor_Damage_And_Injuries,5021
1030,Minor_Damage_And_Injuries,5041
1031,Highly_Fatal_And_Damaging,5045
1032,Minor_Damage_And_Injuries,5052
1033,Minor_Damage_And_Injuries,5063
1034,Highly_Fatal_And_Damaging,5072
1035,Highly_Fatal_And_Damaging,5074
1036,Minor_Damage_And_Injuries,5080
1037,Highly_Fatal_And_Damaging,5087
1038,Significant_Damage_And_Serious_Injuries,5094
1039,Significant_Damage_And_Serious_Injuries,5099
1040,Highly_Fatal_And_Damaging,5100
1041,Highly_Fatal_And_Damaging,5109
1042,Significant_Damage_And_Fatalities,5111
1043,Highly_Fatal_And_Damaging,5115
1044,Highly_Fatal_And_Damaging,5117
1045,Significant_Damage_And_Fatalities,5119
1046,Highly_Fatal_And_Damaging,5125
1047,Significant_Damage_And_Fatalities,5126
1048,Highly_Fatal_And_Damaging,5127
1049,Minor_Damage_And_Injuries,5142
1050,Significant_Damage_And_Fatalities,5149
1051,Significant_Damage_And_Serious_Injuries,5160
1052,Highly_Fatal_And_Damaging,5163
1053,Highly_Fatal_And_Damaging,5170
1054,Significant_Damage_And_Serious_Injuries,5175
1055,Highly_Fatal_And_Damaging,5184
1056,Significant_Damage_And_Serious_Injuries,5187
1057,Significant_Damage_And_Serious_Injuries,5189
1058,Minor_Damage_And_Injuries,5200
1059,Minor_Damage_And_Injuries,5202
1060,Significant_Damage_And_Fatalities,5203
1061,Minor_Damage_And_Injuries,5206
1062,Significant_Damage_And_Serious_Injuries,5218
1063,Significant_Damage_And_Fatalities,5224
1064,Significant_Damage_And_Fatalities,5226
1065,Significant_Damage_And_Fatalities,5230
1066,Significant_Damage_And_Fatalities,5231
1067,Significant_Damage_And_Serious_Injuries,5232
1068,Highly_Fatal_And_Damaging,5234
1069,Significant_Damage_And_Fatalities,5239
1070,Significant_Damage_And_Serious_Injuries,5244
1071,Minor_Damage_And_Injuries,5245
1072,Highly_Fatal_And_Damaging,5246
1073,Highly_Fatal_And_Damaging,5253
1074,Significant_Damage_And_Serious_Injuries,5262
1075,Highly_Fatal_And_Damaging,5268
1076,Significant_Damage_And_Serious_Injuries,5271
1077,Significant_Damage_And_Fatalities,5275
1078,Significant_Damage_And_Serious_Injuries,5277
1079,Significant_Damage_And_Fatalities,5278
1080,Highly_Fatal_And_Damaging,5283
1081,Highly_Fatal_And_Damaging,5284
1082,Highly_Fatal_And_Damaging,5285
1083,Highly_Fatal_And_Damaging,5288
1084,Minor_Damage_And_Injuries,5329
1085,Significant_Damage_And_Fatalities,5336
1086,Significant_Damage_And_Fatalities,5339
1087,Minor_Damage_And_Injuries,5340
1088,Significant_Damage_And_Fatalities,5342
1089,Significant_Damage_And_Fatalities,5350
1090,Significant_Damage_And_Fatalities,5359
1091,Minor_Damage_And_Injuries,5376
1092,Minor_Damage_And_Injuries,5387
1093,Significant_Damage_And_Serious_Injuries,5399
1094,Significant_Damage_And_Serious_Injuries,5401
1095,Significant_Damage_And_Serious_Injuries,5423
1096,Minor_Damage_And_Injuries,5425
1097,Significant_Damage_And_Serious_Injuries,5433
1098,Minor_Damage_And_Injuries,5445
1099,Significant_Damage_And_Fatalities,5451
1100,Minor_Damage_And_Injuries,5452
1101,Highly_Fatal_And_Damaging,5461
1102,Significant_Damage_And_Fatalities,5464
1103,Significant_Damage_And_Serious_Injuries,5465
1104,Significant_Damage_And_Serious_Injuries,5466
1105,Minor_Damage_And_Injuries,5471
1106,Highly_Fatal_And_Damaging,5481
1107,Minor_Damage_And_Injuries,5482
1108,Highly_Fatal_And_Damaging,5485
1109,Highly_Fatal_And_Damaging,5489
1110,Highly_Fatal_And_Damaging,5497
1111,Highly_Fatal_And_Damaging,5505
1112,Minor_Damage_And_Injuries,5508
1113,Minor_Damage_And_Injuries,5510
1114,Highly_Fatal_And_Damaging,5519
1115,Highly_Fatal_And_Damaging,5531
1116,Minor_Damage_And_Injuries,5536
1117,Minor_Damage_And_Injuries,5537
1118,Highly_Fatal_And_Damaging,5538
1119,Highly_Fatal_And_Damaging,5547
1120,Significant_Damage_And_Serious_Injuries,5554
1121,Minor_Damage_And_Injuries,5561
1122,Significant_Damage_And_Serious_Injuries,5563
1123,Significant_Damage_And_Serious_Injuries,5568
1124,Significant_Damage_And_Serious_Injuries,5573
1125,Significant_Damage_And_Serious_Injuries,5579
1126,Minor_Damage_And_Injuries,5583
1127,Minor_Damage_And_Injuries,5584
1128,Significant_Damage_And_Fatalities,5586
1129,Significant_Damage_And_Fatalities,5589
1130,Significant_Damage_And_Serious_Injuries,5595
1131,Significant_Damage_And_Serious_Injuries,5601
1132,Minor_Damage_And_Injuries,5603
1133,Minor_Damage_And_Injuries,5610
1134,Significant_Damage_And_Fatalities,5618
1135,Minor_Damage_And_Injuries,5622
1136,Highly_Fatal_And_Damaging,5623
1137,Minor_Damage_And_Injuries,5625
1138,Significant_Damage_And_Serious_Injuries,5630
1139,Highly_Fatal_And_Damaging,5637
1140,Significant_Damage_And_Fatalities,5640
1141,Significant_Damage_And_Fatalities,5642
1142,Significant_Damage_And_Serious_Injuries,5643
1143,Significant_Damage_And_Serious_Injuries,5648
1144,Significant_Damage_And_Serious_Injuries,5653
1145,Highly_Fatal_And_Damaging,5656
1146,Highly_Fatal_And_Damaging,5666
1147,Highly_Fatal_And_Damaging,5676
1148,Minor_Damage_And_Injuries,5680
1149,Minor_Damage_And_Injuries,5690
1150,Significant_Damage_And_Fatalities,5700
1151,Significant_Damage_And_Serious_Injuries,5702
1152,Minor_Damage_And_Injuries,5708
1153,Significant_Damage_And_Fatalities,5709
1154,Significant_Damage_And_Serious_Injuries,5714
1155,Highly_Fatal_And_Damaging,5723
1156,Highly_Fatal_And_Damaging,5729
1157,Significant_Damage_And_Serious_Injuries,5736
1158,Significant_Damage_And_Fatalities,5744
1159,Minor_Damage_And_Injuries,5750
1160,Significant_Damage_And_Fatalities,5751
1161,Significant_Damage_And_Fatalities,5752
1162,Minor_Damage_And_Injuries,5753
1163,Minor_Damage_And_Injuries,5757
1164,Significant_Damage_And_Serious_Injuries,5760
1165,Significant_Damage_And_Serious_Injuries,5768
1166,Significant_Damage_And_Fatalities,5772
1167,Highly_Fatal_And_Damaging,5788
1168,Highly_Fatal_And_Damaging,5795
1169,Significant_Damage_And_Fatalities,5800
1170,Significant_Damage_And_Serious_Injuries,5806
1171,Highly_Fatal_And_Damaging,5809
1172,Highly_Fatal_And_Damaging,5810
1173,Significant_Damage_And_Serious_Injuries,5819
1174,Significant_Damage_And_Serious_Injuries,5822
1175,Significant_Damage_And_Serious_Injuries,5826
1176,Minor_Damage_And_Injuries,5829
1177,Significant_Damage_And_Serious_Injuries,5831
1178,Highly_Fatal_And_Damaging,5833
1179,Highly_Fatal_And_Damaging,5837
1180,Significant_Damage_And_Fatalities,5840
1181,Highly_Fatal_And_Damaging,5848
1182,Significant_Damage_And_Fatalities,5852
1183,Highly_Fatal_And_Damaging,5868
1184,Highly_Fatal_And_Damaging,5874
1185,Highly_Fatal_And_Damaging,5876
1186,Significant_Damage_And_Serious_Injuries,5883
1187,Highly_Fatal_And_Damaging,5888
1188,Significant_Damage_And_Fatalities,5889
1189,Highly_Fatal_And_Damaging,5898
1190,Significant_Damage_And_Serious_Injuries,5899
1191,Highly_Fatal_And_Damaging,5903
1192,Significant_Damage_And_Fatalities,5906
1193,Significant_Damage_And_Serious_Injuries,5907
1194,Highly_Fatal_And_Damaging,5914
1195,Highly_Fatal_And_Damaging,5919
1196,Minor_Damage_And_Injuries,5928
1197,Minor_Damage_And_Injuries,5930
1198,Significant_Damage_And_Serious_Injuries,5936
1199,Highly_Fatal_And_Damaging,5948
1200,Highly_Fatal_And_Damaging,5950
1201,Highly_Fatal_And_Damaging,5951
1202,Highly_Fatal_And_Damaging,5954
1203,Highly_Fatal_And_Damaging,5958
1204,Highly_Fatal_And_Damaging,5964
1205,Highly_Fatal_And_Damaging,5972
1206,Highly_Fatal_And_Damaging,5979
1207,Significant_Damage_And_Fatalities,5983
1208,Significant_Damage_And_Fatalities,5984
1209,Significant_Damage_And_Serious_Injuries,5993
1210,Highly_Fatal_And_Damaging,5997
1211,Significant_Damage_And_Serious_Injuries,6006
1212,Highly_Fatal_And_Damaging,6014
1213,Significant_Damage_And_Serious_Injuries,6018
1214,Minor_Damage_And_Injuries,6019
1215,Minor_Damage_And_Injuries,6020
1216,Significant_Damage_And_Serious_Injuries,6023
1217,Significant_Damage_And_Fatalities,6026
1218,Significant_Damage_And_Serious_Injuries,6030
1219,Highly_Fatal_And_Damaging,6036
1220,Significant_Damage_And_Serious_Injuries,6041
1221,Highly_Fatal_And_Damaging,6042
1222,Highly_Fatal_And_Damaging,6044
1223,Highly_Fatal_And_Damaging,6053
1224,Significant_Damage_And_Fatalities,6055
1225,Significant_Damage_And_Serious_Injuries,6056
1226,Minor_Damage_And_Injuries,6063
1227,Significant_Damage_And_Serious_Injuries,6064
1228,Significant_Damage_And_Serious_Injuries,6072
1229,Minor_Damage_And_Injuries,6074
1230,Minor_Damage_And_Injuries,6075
1231,Significant_Damage_And_Fatalities,6078
1232,Highly_Fatal_And_Damaging,6080
1233,Significant_Damage_And_Serious_Injuries,6081
1234,Minor_Damage_And_Injuries,6082
1235,Highly_Fatal_And_Damaging,6085
1236,Significant_Damage_And_Serious_Injuries,6095
1237,Minor_Damage_And_Injuries,6098
1238,Significant_Damage_And_Fatalities,6104
1239,Significant_Damage_And_Fatalities,6113
1240,Significant_Damage_And_Serious_Injuries,6114
1241,Highly_Fatal_And_Damaging,6120
1242,Significant_Damage_And_Serious_Injuries,6121
1243,Significant_Damage_And_Fatalities,6122
1244,Highly_Fatal_And_Damaging,6125
1245,Highly_Fatal_And_Damaging,6137
1246,Highly_Fatal_And_Damaging,6139
1247,Significant_Damage_And_Serious_Injuries,6147
1248,Minor_Damage_And_Injuries,6150
1249,Significant_Damage_And_Serious_Injuries,6157
1250,Minor_Damage_And_Injuries,6162
1251,Minor_Damage_And_Injuries,6167
1252,Minor_Damage_And_Injuries,6170
1253,Minor_Damage_And_Injuries,6178
1254,Minor_Damage_And_Injuries,6185
1255,Significant_Damage_And_Fatalities,6187
1256,Significant_Damage_And_Serious_Injuries,6188
1257,Minor_Damage_And_Injuries,6189
1258,Highly_Fatal_And_Damaging,6190
1259,Significant_Damage_And_Serious_Injuries,6204
1260,Significant_Damage_And_Serious_Injuries,6206
1261,Minor_Damage_And_Injuries,6208
1262,Significant_Damage_And_Fatalities,6212
1263,Significant_Damage_And_Serious_Injuries,6215
1264,Minor_Damage_And_Injuries,6221
1265,Significant_Damage_And_Serious_Injuries,6234
1266,Minor_Damage_And_Injuries,6240
1267,Minor_Damage_And_Injuries,6241
1268,Significant_Damage_And_Serious_Injuries,6242
1269,Highly_Fatal_And_Damaging,6247
1270,Minor_Damage_And_Injuries,6250
1271,Highly_Fatal_And_Damaging,6255
1272,Significant_Damage_And_Fatalities,6257
1273,Highly_Fatal_And_Damaging,6259
1274,Significant_Damage_And_Fatalities,6260
1275,Significant_Damage_And_Serious_Injuries,6261
1276,Minor_Damage_And_Injuries,6264
1277,Highly_Fatal_And_Damaging,6266
1278,Significant_Damage_And_Serious_Injuries,6274
1279,Significant_Damage_And_Fatalities,6277
1280,Minor_Damage_And_Injuries,6287
1281,Significant_Damage_And_Serious_Injuries,6290
1282,Significant_Damage_And_Fatalities,6296
1283,Significant_Damage_And_Serious_Injuries,6301
1284,Significant_Damage_And_Serious_Injuries,6302
1285,Minor_Damage_And_Injuries,6312
1286,Highly_Fatal_And_Damaging,6318
1287,Minor_Damage_And_Injuries,6327
1288,Significant_Damage_And_Serious_Injuries,6328
1289,Significant_Damage_And_Serious_Injuries,6333
1290,Minor_Damage_And_Injuries,6336
1291,Significant_Damage_And_Serious_Injuries,6338
1292,Minor_Damage_And_Injuries,6342
1293,Highly_Fatal_And_Damaging,6349
1294,Highly_Fatal_And_Damaging,6358
